title,category,price,description,colour,url,img_url
Nike Dri-FIT Multi+,Older Kids' (Boys') Short-sleeve Training Top,"Rp379,000",Gym class. Playtime. Train. The Nike Dri-FIT Multi+ top helps you through it all—like ALL of your sports and activities. The fabric is lightweight and super breathable with a sport-themed graphic. We won't be surprised if it's your No. 1 pick when it's time to play.,Black/White,https://www.nike.com/id/t/dri-fit-multi-older-short-sleeve-training-top-TPzLpK/FB1287-010,https://static.nike.com/a/images/t_PDP_144_v1/f_auto/e66e2daa-ceba-406b-aeb9-78b1e4c97fdc/dri-fit-multi-older-short-sleeve-training-top-TPzLpK.png
Nike Sportswear Club Fleece,Older Kids' (Boys') Printed Shorts,"Rp358,000",Sunny days call for comfy clothes. The Nike Sportswear Club Fleece shorts bring a super-soft feel with a snug waistband that lets you have fun everywhere—from the classroom to the playground and in between.,Photon Dust/White,https://www.nike.com/id/t/sportswear-club-fleece-older-printed-shorts-gmD9Rk/FB1321-025,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/3ed0fe9e-4ae3-4542-af4f-92a8c556c949/sportswear-club-fleece-older-printed-shorts-gmD9Rk.png"
Nike Air Force 1 LV8 2,Older Kids' Shoes,"Rp1,399,000","There's a lot to love about the AF-1: Its tough stitching and grippy tread helps you find your footing on first days and rainy days alike. It's the shoe that was as cool 20 years ago as it is today, and it will be even when it's covered in stains, scuffs and scrapes. Actually, it might even be better.",Monarch/Sail,https://www.nike.com/id/t/air-force-1-lv8-2-older-shoes-Wtv7F1/DX1656-800,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/294b25e0-fc5d-436b-b09f-d2e30ac760e1/air-force-1-lv8-2-older-shoes-Wtv7F1.png"
Jordan 1 Low Alt SE,Younger Kids' Shoes,"Rp818,000","Wherever this summer takes your little one, they're ready to pounce in this pair of Js. The classic comfort and style they love is infused with big cat energy—wait 'til they see the embroidered claw-torn Swoosh and claw marks. A panther patch on the hook-and-loop closure keeps your kid's look ferocious.",Volt/White/Black,https://www.nike.com/id/t/jordan-1-low-alt-se-younger-shoes-TkRdgW/DX6667-701,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/db55b741-7d1e-4fc2-bf78-fd2c93512806/jordan-1-low-alt-se-younger-shoes-TkRdgW.png"
Air Jordan 2 Retro Low,Older Kids' Shoes,"Rp1,759,000","Prepare to be envied by your sneakerhead pals. Since its '87 debut, the AJ2 has caught eyes with its sleek, streamlined design. This throwback is sure to continue that trend with fresh colours and the ""lizard skin"" accents that helped make these kicks iconic.",White/Cement Grey/University Blue,https://www.nike.com/id/t/air-jordan-2-retro-low-older-shoes-vR9jGs/FJ6869-104,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/518af6d0-b63f-43f6-a026-cd2d016dad65/air-jordan-2-retro-low-older-shoes-vR9jGs.png"
Nike Force 1 LV8 3,Younger Kids' Shoes,"Rp928,000","Do a double-take and double the fun with the Nike Force 1 LV8 3. Repeated ""NIKE"" logos on the heel bring a new look while still keeping the classic feel of the '82 original remade for kids.",Photon Dust/Digital Pink/White/Photon Dust,https://www.nike.com/id/t/force-1-lv8-3-younger-shoes-ctV5K6/CJ4113-002,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/i1-4d1de18e-d4d5-46b7-ad02-a46d5656e659/force-1-lv8-3-younger-shoes-ctV5K6.png"
Air Jordan 1 Low SE,Older Kids' Shoes,"Rp1,268,000","Wherever this summer takes you, you're ready to pounce with this pair of AJ1s. The look you love is infused with big-cat energy: an embroidered claw-torn Swoosh and claw marks plus a removable panther patch keep your look ferocious.",Volt/White/Black,https://www.nike.com/id/t/air-jordan-1-low-se-older-shoes-xHjmvK/DX6666-701,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/678a27b9-cc77-47e8-849c-2b6879cf9639/air-jordan-1-low-se-older-shoes-xHjmvK.png"
Jordan 7 Retro,Baby/Toddler Shoes,"Rp758,000","Little Js make a big impression. The Jordan 7 Retro for babies and toddlers is comfy, supportive and super easy to get on and off. Its shape and details are inspired by the classic Air Jordan 7.",Black/Varsity Red/Citrus,https://www.nike.com/id/t/jordan-7-retro-shoes-XKLG2B/DJ2776-081,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/976b4b05-b86d-4714-8f1a-6bd5c3274393/jordan-7-retro-shoes-XKLG2B.png"
Nike Air More Uptempo,Baby/Toddler Shoes,"Rp698,000","What stands out about the Nike Air More Uptempo? We'll let you (or your kid) take a guess. It's all about the A-I-R! These play-ready shoes were in a league of their own in the '90s hoops era. Now, little feet blaze a new trail with the swag of a legend and Air cushioning that lasts all day.",Black/Multi-Colour/Cobalt Bliss/White,https://www.nike.com/id/t/air-more-uptempo-shoes-HGBtVm/DQ6202-001,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/0e63ad17-f24b-44da-a14d-2a403fff0aac/air-more-uptempo-shoes-HGBtVm.png"
Nike Air Force 1 LV8 3,Older Kids' Shoe,"Rp1,188,000","Do a double take and double your fun with the Nike Air Force 1 LV8 3. Repeat ""Air"" branding on the heel brings a new look, while the '82 icon still keeps the classic feel and design remade just for kids.",Photon Dust/Digital Pink/White/Photon Dust,https://www.nike.com/id/t/air-force-1-lv8-3-older-shoe-ZHSK2f/CJ4092-002,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/i1-97cc7bda-ca90-4573-b5c9-40d1327b0bb9/air-force-1-lv8-3-older-shoe-ZHSK2f.png"
Nike Sunray Adjust 6 SE,Younger Kids' Slides,"Rp418,000","Made for those mega-fun beach days. Maybe your little one is heading to swimming class. Or, they just need an easy slip-on for playing in the sun. The Nike Sunray Adjust 6 is super plush when the warm weather hits. The edges keep little feet contained when they play—we don't like slipping! Also, a strap closure makes everything easier.",Arctic Orange/Photon Dust/Orange Trance/Multi-Colour,https://www.nike.com/id/t/sunray-adjust-6-se-younger-slides-ZPkhGZ/DX6385-800,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d02768e6-e32e-49c8-8189-39a9f1ce736a/sunray-adjust-6-se-younger-slides-ZPkhGZ.png"
Nike Force 1,Baby & Toddler Shoes,"Rp618,000",Lace up little feet into the iconic Nike Force 1 for a classic look and feel.Soft cushioning helps keep little feet comfy for every growing step.,White/Pink Glaze,https://www.nike.com/id/t/force-1-shoes-PfZNkZ/CZ1691-104,https://static.nike.com/a/images/t_PDP_144_v1/f_auto/a079829d-6da2-4272-9932-59e2405c1aca/force-1-shoes-PfZNkZ.png
Nike Force 1 LV8 3,Baby and Toddler Shoe,"Rp758,000","The Nike Force 1 re-imagines an '80s icon for little feet. Fresh stitching details add extra style, while a durable design and soft foam introduce your kid to a legend.",Photon Dust/Digital Pink/White/Photon Dust,https://www.nike.com/id/t/force-1-lv8-3-and-shoe-T7KBVn/CW0986-002,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/i1-29d98cf5-f119-451b-a0f5-f230be7fa87d/force-1-lv8-3-and-shoe-T7KBVn.png"
Air Jordan 3 Retro SE,Older Kids' Shoes,"Rp1,748,000","The AJ3 returns, this time in an interplanetary colourway. A white backdrop gets you ready for lift-off, setting the stage for fiery bursts of Team Orange. Mars Stone elephant print and suede detailing anchor your 'fit to a classic vintage aesthetic (while paying homage to the landscape of the red planet). For a pop of contrast, black branding rounds off the look. And don't worry about comfort—you can count on tried-and-tested Nike Air cushioning underfoot to keep you going on your journey.",White/Mars Stone/Team Orange/Black,https://www.nike.com/id/t/air-jordan-3-retro-se-older-shoes-qZlQlB/DV7028-108,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/dca3419a-6ee4-4f2c-8dd8-e49cc6223a11/air-jordan-3-retro-se-older-shoes-qZlQlB.png"
Nike Dunk Low SE,Older Kids' Shoes,"Rp1,038,000","Time to dress up one of our faves! The Nike Dunk Low SE is going checked for a look that never gets old. Smooth, durable leather is made to last. Plus, the rubber sole gives traction wherever you play, whether it's at class, break time or the local park.",White/White/University Red/Black,https://www.nike.com/id/t/dunk-low-se-older-shoes-34MJs7/DV8919-100,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/9ec46f5e-33f5-407f-bd62-fce47f857c0e/dunk-low-se-older-shoes-34MJs7.png"
Nike Force 1,Younger Kids' Shoes,"Rp818,000","Lace up little feet in the Nike Force 1 for the classic look and feel of the legendary AF-1.Soft cushioning helps keep their steps feeling smooth, and leather is easy to clean.",White/Pink Glaze,https://www.nike.com/id/t/force-1-younger-shoes-h6p0zj/CZ1685-104,https://static.nike.com/a/images/t_PDP_144_v1/f_auto/8c323a4b-dd6b-495a-849f-06a7b349d27a/force-1-younger-shoes-h6p0zj.png
Jordan 4 Retro,Baby/Toddler Shoes,"Rp959,000","Fly just like MJ. The Jordan 4 Retro for babies and toddlers has all the unmistakable identity of MJ's famous 4th game shoe, but in a design fully tuned for growing feet.",Black/Tour Yellow/White,https://www.nike.com/id/t/jordan-4-retro-shoes-LFtz1f/BQ7670-017,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/72960ef5-b7f0-4f4b-8d42-d3880f845190/jordan-4-retro-shoes-LFtz1f.png"
Jordan 1 Low Alt SE,Baby/Toddler Shoes,"Rp678,000","Wherever this summer takes your little one, they're ready to pounce in this pair of Js. Classic comfort and style is infused with big-cat energy—wait 'til they see the embroidered tear-through Swoosh and claw marks. A panther patch on the hook-and-loop closure keeps your kid's look ferocious.",Volt/White/Black,https://www.nike.com/id/t/jordan-1-low-alt-se-shoes-sSxw84/DX6668-701,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/6ba372d1-ff3b-4026-951c-06ab8c5de7b0/jordan-1-low-alt-se-shoes-sSxw84.png"
Air Jordan 1 Low SE,Older Kids' Shoes,"Rp1,268,000","New colours and textures combine to give the AJ-1 a fresh remake, but you're still getting the classic sneaker with its familiar feel. Premium materials and accents give modern expression to an all-time favourite.",Team Orange/Sail/Iron Grey/Black,https://www.nike.com/id/t/air-jordan-1-low-se-older-shoes-kg1hPR/DV1335-800,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/9e7bc064-d3b7-4f6a-b8d4-2d108e7837a0/air-jordan-1-low-se-older-shoes-kg1hPR.png"
Nike Dunk High SE,Older Kids' Shoes,"Rp1,659,000","Time to say hello to one of our favourites! The Nike Dunk High SE is going with a mix of cool blues for a look that never gets old. Made from smooth durable leather, these shoes are built to last. The high-top design also gives extra support for when you're moving and playing. It's an easy slam dunk.",Summit White/Deep Royal Blue/Light Silver/Baltic Blue,https://www.nike.com/id/t/dunk-high-se-older-shoes-JhszFM/FN7995-100,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/dbad84ab-0d5f-41ba-8fdf-4eee2540721b/dunk-high-se-older-shoes-JhszFM.png"
Nike Force 1 Low SE,Baby/Toddler Shoes,"Rp758,000","This Force 1 Low is perfect for every aspiring astronaut. A favourite for its classic design, these kicks are a fun option kids can wear as they explore the world(s) around them. Durable, comfortable and, most importantly, they're bringing a few alien friends to go along for the ride!",Summit White/White/Wolf Grey/Metallic Silver,https://www.nike.com/id/t/force-1-low-se-shoes-Bx4pJz/FJ3488-100,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/ac5e0a4e-ba92-4795-9061-ca2f1ee7ad8a/force-1-low-se-shoes-Bx4pJz.png"
Nike Air Force 1 LV8,Older Kids' Shoes,"Rp1,329,000","Step into the future while celebrating the past. The AF-1 LV8 rocks the same hoops-inspired design of the 1982 original, plus a fresh take on a paisley Swoosh.",White/White/Phantom/Mint Foam,https://www.nike.com/id/t/air-force-1-lv8-older-shoes-F8vC7J/FJ7706-131,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/30a42e2c-82b3-44e1-bc02-0ef896e46e9f/air-force-1-lv8-older-shoes-F8vC7J.png"
Air Jordan 1 Mid SE,Older Kids' Shoes,"Rp1,599,000","Rock some retro colours and look good doin' it. This pair of kicks has nubuck leather and suede in the upper for a plush look and feel. Nike Air in the sole keeps your every step light as … well, air.",Black/Cardinal Red/White/Vivid Orange,https://www.nike.com/id/t/air-jordan-1-mid-se-older-shoes-4V189t/FJ4924-008,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/8a70c059-7679-4227-874f-e6f291054a32/air-jordan-1-mid-se-older-shoes-4V189t.png"
Nike Kawa SE JDI,Younger and Older Kids' Slide,"Rp349,000",Slip on the Nike Kawa SE JDI for plush comfort with Swoosh swag. These sandals are soft and flexible to help them recover after playtime or to get out the door fast.,White/Black,https://www.nike.com/id/t/kawa-se-jdi-younger-and-older-slide-Wz0hB8/CT6619-100,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/90e0cd5b-df68-463f-a34e-2c8cfbbb876e/kawa-se-jdi-younger-and-older-slide-Wz0hB8.png"
Nike Kawa,Younger and Older Kids' Slide,"Rp349,000","Super easy to slip on and wear, the Nike Kawa Slide is ready so you can get out of the door fast. With soft, plush foam underfoot, you may never take them off.",Black/Vivid Pink,https://www.nike.com/id/t/kawa-younger-older-slide-GLCZVf/DD8519-001,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a1957cdc-19eb-45c7-b4be-83f03b7b92f3/kawa-younger-older-slide-GLCZVf.png"
Air Jordan 1 Low SE,Older Kids' Shoes,"Rp1,499,000","Rock some retro colours and look good doin' it. These Js have genuine and synthetic leather in the upper for a luxe look and feel. Nike Air in the sole keeps your every step light as … well, air.",Black/Light Graphite/Cardinal Red/Vivid Orange,https://www.nike.com/id/t/air-jordan-1-low-se-older-shoes-ZG4sxS/FN7671-008,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/292e0ba6-72e5-4218-8f82-76288834813d/air-jordan-1-low-se-older-shoes-ZG4sxS.png"
Nike Kawa SE,Older/Younger Kids' Slides,"Rp349,000","For getting to and from training. Heading to the pool. Or just looking to quickly slip something on. The Nike Kawa slides are your easy, any-day and any-time slip-ons. The soft cushioning underfoot is flexible to help your feet stay comfy.",Orange Trance/Photon Dust/Arctic Orange/Oxygen Purple,https://www.nike.com/id/t/kawa-se-older-younger-slides-mh6jdW/DX1980-800,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/99bba540-0a71-4c60-bb88-5a8b53cb6545/kawa-se-older-younger-slides-mh6jdW.png"
Nike Force 1 Low SE,Younger Kids' Shoes,"Rp979,000","One word describes our mini-me Air Force 1 with cute clown fish graphics: fin-tastic! They bring the classic durable leather feel that makes this shoe a favourite for generations. The special edition has fish graphics, plus scales on the sides—like a big hug from their favourite sea creature.",Vivid Orange/Gridiron/University Blue/Summit White,https://www.nike.com/id/t/force-1-low-se-younger-shoes-2FkD27/FJ4656-800,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/f244960a-6532-4c4e-863a-75eedf7ba2ba/force-1-low-se-younger-shoes-2FkD27.png"
Nike Aqua Sock 360,Baby/Toddler Shoes,"Rp649,000","Whether it's the pool, beach or your back garden, let your little one splash away with the Nike Aqua Sock. This slip-on shoe gets kids where they want to go when it's water time. The soft mesh is super breathable and dries easily. They fit snugly around little feet and have rubber traction to help little walkers step comfortably.",Atomic Green/Arctic Orange/Photon Dust,https://www.nike.com/id/t/aqua-sock-360-shoes-D3vlbW/DX1873-300,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/3b52991e-b27b-4797-9713-32913fa15bd2/aqua-sock-360-shoes-D3vlbW.png"
Nike Sunray Adjust 6 SE,Older Kids' Slides,"Rp499,000","Made for those mega-fun beach days. Maybe swimming classes at the pool. Or you just need an easy slip-on for playing under the sun. The Nike Sunray Adjust 6 is super plush when the warm weather hits. The edges help keep your feet contained when you play—we don't like slipping! Also, a strap closure makes everything easier.",Arctic Orange/Photon Dust/Orange Trance/Multi-Colour,https://www.nike.com/id/t/sunray-adjust-6-se-older-slides-7ZLjNB/DX6383-800,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/778546ed-82d6-47a2-96d6-ebbe0d3fb002/sunray-adjust-6-se-older-slides-7ZLjNB.png"
